unique_id,ds,y
BTC,2020-04-28,7807.058594
BTC,2020-04-29,8801.038086
BTC,2020-04-30,8658.553711
BTC,2020-05-01,8864.766602
BTC,2020-05-02,8988.59668
BTC,2020-05-03,8897.46875
BTC,2020-05-04,8912.654297
BTC,2020-05-05,9003.070313
BTC,2020-05-06,9268.761719
BTC,2020-05-07,9951.518555
BTC,2020-05-08,9842.666016
BTC,2020-05-09,9593.896484
BTC,2020-05-10,8756.430664
BTC,2020-05-11,8601.795898
BTC,2020-05-12,8804.477539
BTC,2020-05-13,9269.987305
BTC,2020-05-14,9733.72168
BTC,2020-05-15,9328.197266
BTC,2020-05-16,9377.013672
BTC,2020-05-17,9670.739258
BTC,2020-05-18,9726.575195
BTC,2020-05-19,9729.038086
BTC,2020-05-20,9522.981445
BTC,2020-05-21,9081.761719
BTC,2020-05-22,9182.577148
BTC,2020-05-23,9209.287109
BTC,2020-05-24,8790.368164
BTC,2020-05-25,8906.93457
BTC,2020-05-26,8835.052734
BTC,2020-05-27,9181.017578
BTC,2020-05-28,9525.750977
BTC,2020-05-29,9439.124023
BTC,2020-05-30,9700.414063
BTC,2020-05-31,9461.058594
BTC,2020-06-01,10167.268555
BTC,2020-06-02,9529.803711
BTC,2020-06-03,9656.717773
BTC,2020-06-04,9800.636719
BTC,2020-06-05,9665.533203
BTC,2020-06-06,9653.679688
BTC,2020-06-07,9758.852539
BTC,2020-06-08,9771.489258
BTC,2020-06-09,9795.700195
BTC,2020-06-10,9870.094727
BTC,2020-06-11,9321.78125
BTC,2020-06-12,9480.84375
BTC,2020-06-13,9475.277344
BTC,2020-06-14,9386.788086
BTC,2020-06-15,9450.702148
BTC,2020-06-16,9538.024414
BTC,2020-06-17,9480.254883
BTC,2020-06-18,9411.84082
BTC,2020-06-19,9288.018555
BTC,2020-06-20,9332.34082
BTC,2020-06-21,9303.629883
BTC,2020-06-22,9648.717773
BTC,2020-06-23,9629.658203
BTC,2020-06-24,9313.610352
BTC,2020-06-25,9264.813477
BTC,2020-06-26,9162.917969
BTC,2020-06-27,9045.390625
BTC,2020-06-28,9143.582031
